CATEGORY	GO_ID	GO_LABEL_FULL	COUNT	PERCENTAGE	P_VALUE	GENES	LIST_TOTAL	POP_HITS	POP_TOTAL	FOLD_ENRICHMENT	BONFERRONI	BENJAMINI	FDR
GOTERM_MF_ALL	GO:0097110	GO:0097110~scaffold protein binding	9	0.7217321571772253	0.05605803534930155	KRT18, NLGN4X, CAV2, KRT15, KRT8, LRP4, KRT5, CIT, ADCY5	1143	69	18869	2.1532580166609607	1.0	0.46500140322245637	0.4386541266082847
GOTERM_MF_ALL	GO:0008324	GO:0008324~cation transmembrane transporter activity	52	4.170008019246191	0.05678857038723781	RYR1, SLC44A4, SLC4A4, RYR3, AQP1, SCN9A, CNGA1, SLC16A3, SLC12A8, SLC34A2, SLC13A2, SLC6A14, KCNK15, KCNAB1, ABCC9, TMEM37, SLC7A5, SLC25A18, KCNQ4, SLC29A4, SCN4A, SCN4B, ABCG2, SLC22A3, KCNE1, TTYH1, KCNE4, TMEM63C, PKD1L2, ATP1A2, KCNA6, SLC5A1, COX7A1, CNR1, KCNMB1, SCN7A, SLC17A7, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, KCNB1, KCNIP2, CACHD1, ATP13A5, SCN2A, KCNK2, KCNK3, SCN2B, SLC28A3	1143	673	18869	1.2755307518209555	1.0	0.4687176033454105	0.4421597644578466
GOTERM_MF_ALL	GO:0008559	GO:0008559~xenobiotic-transporting ATPase activity	4	0.32076984763432237	0.058289716008730535	ABCB1, ABCC6, ABCA8, ABCG2	1143	15	18869	4.402216389617965	1.0	0.47351363724637063	0.44668405201360467
GOTERM_MF_ALL	GO:0047555	GO:0047555~3',5'-cyclic-GMP phosphodiesterase activity	4	0.32076984763432237	0.058289716008730535	PDE11A, PDE1C, PDE2A, PDE9A	1143	15	18869	4.402216389617965	1.0	0.47351363724637063	0.44668405201360467
GOTERM_MF_ALL	GO:0005041	GO:0005041~low-density lipoprotein receptor activity	4	0.32076984763432237	0.058289716008730535	OLR1, CD36, VLDLR, LRP1B	1143	15	18869	4.402216389617965	1.0	0.47351363724637063	0.44668405201360467
GOTERM_MF_ALL	GO:0016787	GO:0016787~hydrolase activity	185	14.83560545308741	0.05851132949698975	RERGL, KLB, ERCC6L, CHRM1, HPSE2, RASL11B, AMY2B, CDC14C, ABCA12, SMC4, GIMAP7, CDC14B, RGS4, LIPE, RGS2, CAPN9, CAPN6, TUBB3, ANPEP, ENPP2, CAPN3, PRSS8, ENPP3, PDE8B, PAMR1, RGS6, GBP5, STARD9, CDC25A, ADAM19, SFRP1, ABCA10, RAB31, ADAM12, EEF1A2, ADAM8, MASP2, KIF20A, DNA2, GPLD1, PDE9A, CFB, CES1, ABCG2, CFD, PFKFB1, BLM, RNASEH2A, PFKFB3, ABCB1, PDE1C, RRAD, AGAP11, HPN, KLK5, LPL, KLK7, KLK6, BRIP1, ADAMTS14, ORC1, ADAMTS18, CLCA2, NAALAD2, MYH11, TPPP, MYH7B, KL, ABCA5, ABCA6, XRCC2, PDE2A, DNAH14, ABCA9, ABCA8, GNG11, FAM111B, EHD2, PM20D2, KIF18A, PLCXD3, GNAL, CPS1, KIF4A, PIP, ALPL, PLCH2, APOBEC3B, DIRAS3, TOP2A, ABCD2, TINAGL1, PDE3B, KIF14, ECE2, KIF11, RND3, LRRC2, RND1, KIF15, ADAMTS5, ALDH2, CA3, ADAMTS1, HYAL1, EXO1, ADAMTSL4, MMP28, CTSG, HELLS, ANXA1, MME, DUSP1, ABCC6, MMP3, PLA2G4A, KIF23, ABCC9, PRSS12, F3, MMP9, DUSP6, MMP11, TUBB2B, ARL4A, MYH3, MRAS, ESPL1, KIFC1, RHOJ, CAT, MPPED2, RGN, MCM4, RHOU, KIF2C, PAFAH1B3, DNASE1L3, MGLL, LTF, PRUNE2, DNAH6, LCAT, FIGN, PPM1J, ATP1A2, GDPD5, GNAI1, RECQL4, PDE11A, RELN, RASD1, RAB25, PTPRZ1, RAB26, RAD54L, MEST, CORIN, POLQ, F10, PNPLA7, F12, HAGHL, ATAD2, PLA2G2A, ADAM33, SULF1, KLK10, PTPN14, KLK11, CAPN13, CENPE, CAPN11, RAD51, FAP, MYO15B, KIF26A, XPNPEP2, KIF26B, ATP13A5, TRIP13, PDE7B, F2RL2, CDKN3, PNPLA2	1143	2731	18869	1.1182854706325387	1.0	0.47351363724637063	0.44668405201360467
GOTERM_MF_ALL	GO:0016684	GO:0016684~oxidoreductase activity, acting on peroxide as acceptor	8	0.6415396952686447	0.0597715691755244	GSTM2, TPO, GPX2, GPX3, CAT, HBB, HBA2, PTGS2	1143	58	18869	2.2770084773886023	1.0	0.48136423913686877	0.4540898337849305
GOTERM_MF_ALL	GO:0004860	GO:0004860~protein kinase inhibitor activity	9	0.7217321571772253	0.06009329940001747	CDKN1C, PKIB, PRKAR2B, TESC, PPP1R1B, SPRY2, TRIB3, CIT, SNCA	1143	70	18869	2.1224971878515184	1.0	0.4816173125827487	0.45432856792766835
GOTERM_MF_ALL	GO:0015238	GO:0015238~drug transmembrane transporter activity	5	0.40096230954290296	0.06120141039856292	ABCB1, ABCC6, SLC19A3, ABCA8, ABCG2	1143	25	18869	3.3016622922134737	1.0	0.48355656904257055	0.45615794487740985
GOTERM_MF_ALL	GO:0050431	GO:0050431~transforming growth factor beta binding	5	0.40096230954290296	0.06120141039856292	TGFBR3, LTBP4, CD36, CHRDL1, TGFBR2	1143	25	18869	3.3016622922134737	1.0	0.48355656904257055	0.45615794487740985
GOTERM_MF_ALL	GO:0072341	GO:0072341~modified amino acid binding	11	0.8821170809943866	0.06120969228386969	GSTM2, JPH2, MME, CPS1, SYT15, SYT13, MFGE8, TYMS, FOLR2, SYT8, FOLR1	1143	95	18869	1.9114886954920107	1.0	0.48355656904257055	0.45615794487740985
GOTERM_MF_ALL	GO:0004024	GO:0004024~alcohol dehydrogenase activity, zinc-dependent	3	0.24057738572574178	0.06271497231605302	ADH1C, ADH1B, ADH1A	1143	7	18869	7.074990626171729	1.0	0.4931001851769288	0.4651608136238056
GOTERM_MF_ALL	GO:0015075	GO:0015075~ion transmembrane transporter activity	66	5.292702485966319	0.06351673033382152	RYR1, CLIC5, SLC44A4, SLC7A11, SLC4A4, RYR3, AQP1, SCN9A, SLC16A6, CNGA1, SLC16A7, SLC16A3, SLC12A8, SLC34A2, SLC13A2, ABCC6, SLC6A14, KCNK15, KCNAB1, ABCC9, ANO5, SLC7A4, TMEM37, SLC7A5, SLC25A18, GPRIN1, KCNQ4, SLC29A4, SCN4A, SCN4B, ABCG2, SLC22A3, KCNE1, ABCB1, TTYH1, KCNE4, TMEM63C, PKD1L2, ATP1A2, KCNA6, SLC5A1, COX7A1, SLC9A3R1, CNR1, KCNMB1, CLCA2, SCN7A, SLC17A7, GABRE, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, GABRP, KCNB1, KCNIP2, FXYD1, CACHD1, ATP13A5, SCN2A, KCNK2, KCNK3, SCN2B, SLC28A3	1143	889	18869	1.225588927368331	1.0	0.49704837558400894	0.46888529703976733
GOTERM_MF_ALL	GO:0016614	GO:0016614~oxidoreductase activity, acting on CH-OH group of donors	15	1.202886928628709	0.06476818147510068	ADH1C, ADH1B, AKR1C1, ADHFE1, ADH1A, AKR1C3, SORD, AKR1C2, KCNAB1, HSD11B1, LDHB, AKR7A3, GPD1, LDHD, HSD17B2	1143	148	18869	1.6731396751081788	1.0	0.5044620331793053	0.4758788920588383
GOTERM_MF_ALL	GO:0042578	GO:0042578~phosphoric ester hydrolase activity	32	2.566158781074579	0.06754773499827989	PFKFB1, PFKFB3, CHRM1, PDE1C, PDE3B, ATP1A2, PPM1J, CDC14C, GDPD5, LRRC2, CDC14B, PDE11A, PTPRZ1, CA3, ENPP2, ENPP3, PDE8B, DUSP1, PDE2A, PTPN14, CDC25A, DUSP6, PLCXD3, MYH3, MPPED2, ALPL, PDE7B, PLCH2, GPLD1, PDE9A, F2RL2, CDKN3	1143	387	18869	1.3650283378660355	1.0	0.5212830441460349	0.491746813796591
GOTERM_MF_ALL	GO:0022843	GO:0022843~voltage-gated cation channel activity	15	1.202886928628709	0.06770280583785823	RYR1, KCNE1, KCNB1, KCNIP2, KCNE4, KCNAB1, ABCC9, KCNA6, CNR1, CACHD1, KCNQ4, KCNK2, KCNK3, CACNG4, SCN2B	1143	149	18869	1.6619105497718825	1.0	0.5212830441460349	0.491746813796591
GOTERM_MF_ALL	GO:0022890	GO:0022890~inorganic cation transmembrane transporter activity	43	3.4482758620689653	0.06805721446212004	RYR1, SLC22A3, KCNE1, TTYH1, KCNE4, PKD1L2, ATP1A2, KCNA6, SLC5A1, COX7A1, SLC4A4, RYR3, AQP1, CNR1, KCNMB1, SCN9A, SCN7A, SLC17A7, SCN3B, TRPM6, SLC16A3, SCN3A, GRIA3, CACNG4, GRIA4, SLC34A2, SLC13A2, KCNB1, KCNIP2, SLC6A14, KCNK15, KCNAB1, ABCC9, TMEM37, CACHD1, KCNQ4, SCN4A, SCN2A, KCNK2, SCN4B, KCNK3, SLC28A3, SCN2B	1143	548	18869	1.2953602058866729	1.0	0.5212830441460349	0.491746813796591
GOTERM_MF_ALL	GO:0005523	GO:0005523~tropomyosin binding	4	0.32076984763432237	0.06862145118391424	TMOD1, TNNT1, TNNT3, LMOD1	1143	16	18869	4.127077865266842	1.0	0.5212830441460349	0.491746813796591
GOTERM_MF_ALL	GO:0086008	GO:0086008~voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization	4	0.32076984763432237	0.06862145118391424	KCNE1, KCNIP2, KCNE4, SCN2B	1143	16	18869	4.127077865266842	1.0	0.5212830441460349	0.491746813796591
GOTERM_MF_ALL	GO:0061629	GO:0061629~RNA polymerase II sequence-specific DNA binding transcription factor binding	18	1.4434643143544506	0.06904556854925241	HES6, CEBPA, EGR2, JUN, FOXC1, EPAS1, GATA3, FOS, LDB2, KLF4, MLXIPL, SOX17, TAL1, HEY2, ID4, PPARG, CD34, PITX1	1143	190	18869	1.5639452963116454	1.0	0.5212830441460349	0.491746813796591
GOTERM_MF_ALL	GO:0005496	GO:0005496~steroid binding	12	0.9623095429029671	0.06912734762635785	HSD11B1, KL, CAV1, AKR1C1, PTCH1, AKR1C3, AKR1C2, APOD, ATP1A2, PROM1, NR3C1, NR3C2	1143	110	18869	1.8009067048437126	1.0	0.5212830441460349	0.491746813796591
GOTERM_MF_ALL	GO:0004888	GO:0004888~transmembrane signaling receptor activity	102	8.179631114675221	0.07118726151413479	EPHB6, CNTFR, OXTR, CHRM1, GPR68, MRGPRF, CELSR3, EDNRB, EFEMP1, LEPR, TNFRSF8, EPHB1, UNC5A, IL11RA, UNC5B, LIFR, MELK, GPRIN1, TYRO3, AGTR1, PTGFR, ADCYAP1R1, PKDCC, NPR1, TMEM63C, NPR3, LTBP4, ADRB2, HCAR2, HCAR3, EFNB3, CD300LG, GRIA3, PLXNA4, GRIA4, NGFR, SRMS, FZD4, PTCH1, PTCH2, CRIM1, PTK6, BMX, TNFRSF10D, MARCO, EFNA3, BMPR1B, RET, RYR1, PIGR, VLDLR, PTH1R, RYR3, GHR, CLEC1A, MRC1, PBK, SOSTDC1, FCER1A, CR1, TNFRSF18, AVPR2, ABCC9, PTH2R, TACR1, IL17RD, F3, GFRA2, ADRA2A, TGFBR2, TGFBR3, GPRC5B, GPRC5A, ADORA2A, KIT, PPARG, MET, DDR2, PTGER4, NRXN1, TTK, EGFR, ACVR1C, PTPRZ1, CNR1, S1PR1, GABRE, FCGR1A, P2RY12, GABRP, NTRK2, NTRK3, LYVE1, LILRB5, NELL2, ZNF219, TEK, LGR6, RAMP1, LGR4, F2RL2, GPR146	1143	1446	18869	1.1644867005732167	1.0	0.5343876328142517	0.5041088880978323
GOTERM_MF_ALL	GO:0005516	GO:0005516~calmodulin binding	19	1.5236567762630313	0.07240704160464019	RYR1, NGFR, PDE1C, RRAD, IQGAP3, EGFR, RYR3, MYLK, RGS4, AKAP12, ASPM, CNN1, RGS2, MYH3, SPATA17, PHKG1, KCNQ4, MYH11, SPTBN1	1143	205	18869	1.5300386232208776	1.0	0.5410958649644058	0.5104370275282067
GOTERM_MF_ALL	GO:0070011	GO:0070011~peptidase activity, acting on L-amino acid peptides	50	4.0096230954290295	0.07298050298364736	TINAGL1, ECE2, ADAMTS5, CAPN9, CAPN6, ADAMTS1, ADAMTSL4, ANPEP, MMP28, CAPN3, CTSG, PRSS8, PAMR1, MME, MMP3, PRSS12, MMP9, F3, ADAM19, MMP11, SFRP1, ESPL1, ADAM12, ADAM8, MASP2, CFB, LTF, CFD, HPN, KLK5, KLK7, KLK6, ADAMTS14, RELN, ADAMTS18, CLCA2, NAALAD2, CORIN, F10, F12, ADAM33, KLK10, KLK11, CAPN13, PM20D2, CAPN11, FAP, CPS1, XPNPEP2, PIP	1143	656	18869	1.2582554467276956	1.0	0.5429356701787936	0.5121725882036239
GOTERM_MF_ALL	GO:0099600	GO:0099600~transmembrane receptor activity	105	8.420208500400962	0.07504404376621716	EPHB6, CNTFR, OXTR, CHRM1, GPR68, MRGPRF, CELSR3, AQP1, EDNRB, EFEMP1, LEPR, TNFRSF8, EPHB1, UNC5A, IL11RA, UNC5B, LIFR, MELK, GPRIN1, TYRO3, AGTR1, PTGFR, ADCYAP1R1, PKDCC, NPR1, TMEM63C, NPR3, LTBP4, ADRB2, HCAR2, HCAR3, EFNB3, CLCA2, CD300LG, GRIA3, PLXNA4, GRIA4, NGFR, SRMS, FZD4, PTCH1, PTCH2, CRIM1, PTK6, BMX, TNFRSF10D, MARCO, EFNA3, BMPR1B, RET, RYR1, PIGR, VLDLR, PTH1R, RYR3, GHR, CLEC1A, MRC1, PBK, CNGA1, SOSTDC1, FCER1A, CR1, TNFRSF18, AVPR2, ABCC9, PTH2R, TACR1, IL17RD, F3, GFRA2, ADRA2A, TGFBR2, TGFBR3, GPRC5B, GPRC5A, ADORA2A, KIT, PPARG, MET, DDR2, PTGER4, NRXN1, TTK, EGFR, ACVR1C, PTPRZ1, CNR1, S1PR1, GABRE, FCGR1A, P2RY12, GABRP, NTRK2, NTRK3, LYVE1, LILRB5, NELL2, ZNF219, TEK, LGR6, RAMP1, LGR4, F2RL2, GPR146	1143	1497	18869	1.1578975974696548	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0042626	GO:0042626~ATPase activity, coupled to transmembrane movement of substances	13	1.0425020048115476	0.0759968391314452	ABCD2, ABCB1, ABCA5, ABCA6, ABCC6, ABCA9, ABCC9, ATP1A2, ABCA8, ABCA12, ABCA10, ATP13A5, ABCG2	1143	125	18869	1.716864391951006	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0016820	GO:0016820~hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	13	1.0425020048115476	0.0759968391314452	ABCD2, ABCB1, ABCA5, ABCA6, ABCC6, ABCA9, ABCC9, ATP1A2, ABCA8, ABCA12, ABCA10, ATP13A5, ABCG2	1143	125	18869	1.716864391951006	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0019001	GO:0019001~guanyl nucleotide binding	34	2.72654370489174	0.07659495650967771	RERGL, DIRAS3, RASL11B, NPR1, RRAD, NPR2, GIMAP1, ACSM5, RND3, GIMAP7, GNAI1, GIMAP8, RND1, PDE11A, RASD1, RAB25, TUBB3, RAB26, CNGA1, PCK1, GBP5, PDE2A, EHD2, ARL4A, TUBB2B, GNAL, RAB31, MRAS, MAB21L1, RHOJ, MPPED2, EEF1A2, RHOU, MOCS1	1143	421	18869	1.33321280208145	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0032561	GO:0032561~guanyl ribonucleotide binding	34	2.72654370489174	0.07659495650967771	RERGL, DIRAS3, RASL11B, NPR1, RRAD, NPR2, GIMAP1, ACSM5, RND3, GIMAP7, GNAI1, GIMAP8, RND1, PDE11A, RASD1, RAB25, TUBB3, RAB26, CNGA1, PCK1, GBP5, PDE2A, EHD2, ARL4A, TUBB2B, GNAL, RAB31, MRAS, MAB21L1, RHOJ, MPPED2, EEF1A2, RHOU, MOCS1	1143	421	18869	1.33321280208145	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0043394	GO:0043394~proteoglycan binding	6	0.48115477145148355	0.0772685201389445	COMP, COL5A1, HPSE2, FN1, LPL, PTN	1143	38	18869	2.606575493852742	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0042805	GO:0042805~actinin binding	6	0.48115477145148355	0.0772685201389445	PDLIM3, ADORA2A, SYNPO2, PPARG, PROM1, PDLIM4	1143	38	18869	2.606575493852742	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0019210	GO:0019210~kinase inhibitor activity	9	0.7217321571772253	0.07802128754325799	CDKN1C, PKIB, PRKAR2B, TESC, PPP1R1B, SPRY2, TRIB3, CIT, SNCA	1143	74	18869	2.0077676101298145	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0031420	GO:0031420~alkali metal ion binding	4	0.32076984763432237	0.07971578899689015	SLC34A2, SCN9A, CAPN3, ATP1A2	1143	17	18869	3.8843085790746747	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0008574	GO:0008574~ATP-dependent microtubule motor activity, plus-end-directed	4	0.32076984763432237	0.07971578899689015	CENPE, KIF18A, KIF14, KIF11	1143	17	18869	3.8843085790746747	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0035497	GO:0035497~cAMP response element binding	4	0.32076984763432237	0.07971578899689015	JUN, NR4A3, CREB3L1, CREB5	1143	17	18869	3.8843085790746747	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0004865	GO:0004865~protein serine/threonine phosphatase inhibitor activity	4	0.32076984763432237	0.07971578899689015	PPP1R14A, LRRC46, PPP1R14C, PPP1R1A	1143	17	18869	3.8843085790746747	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0005005	GO:0005005~transmembrane-ephrin receptor activity	4	0.32076984763432237	0.07971578899689015	EPHB6, EFNA3, EFNB3, EPHB1	1143	17	18869	3.8843085790746747	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0016538	GO:0016538~cyclin-dependent protein serine/threonine kinase regulator activity	7	0.5613472333600642	0.07994253633232087	CDKN1C, CCNA2, CCNB2, CCNB1, CCNE2, CCNE1, CKS2	1143	50	18869	2.311163604549431	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0016903	GO:0016903~oxidoreductase activity, acting on the aldehyde or oxo group of donors	7	0.5613472333600642	0.07994253633232087	ALDH1A3, ALDH1L1, ALDH2, ALDH1A2, ALDH1A1, AKR1C3, AOX1	1143	50	18869	2.311163604549431	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0005113	GO:0005113~patched binding	3	0.24057738572574178	0.08034070579208656	CCNB1, CAV1, PTCH1	1143	8	18869	6.190616797900263	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0047023	GO:0047023~androsterone dehydrogenase activity	3	0.24057738572574178	0.08034070579208656	AKR1C1, AKR1C3, AKR1C2	1143	8	18869	6.190616797900263	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0004497	GO:0004497~monooxygenase activity	12	0.9623095429029671	0.08035580692426522	CYP39A1, SQLE, CYP26B1, PTGIS, CYP11A1, AKR1C1, AKR1C3, MICAL2, AKR1C2, FMO2, KMO, CYP4F22	1143	113	18869	1.7530950224142337	1.0	0.5531547040969129	0.521812605130602
GOTERM_MF_ALL	GO:0005506	GO:0005506~iron ion binding	16	1.2830793905372895	0.08165673742763774	RRM2, PTGIS, HAAO, BBOX1, HBA2, CYP4F22, CYP39A1, TF, CYP26B1, CYP11A1, P4HA3, AOX1, CDO1, XDH, LTF, SNCA	1143	167	18869	1.5816346310004663	1.0	0.5597873032745909	0.5280693970010457
GOTERM_MF_ALL	GO:0015405	GO:0015405~P-P-bond-hydrolysis-driven transmembrane transporter activity	13	1.0425020048115476	0.08334156976551221	ABCD2, ABCB1, ABCA5, ABCA6, ABCC6, ABCA9, ABCC9, ATP1A2, ABCA8, ABCA12, ABCA10, ATP13A5, ABCG2	1143	127	18869	1.6898271574320927	1.0	0.5689862725966451	0.5367471468437309
GOTERM_MF_ALL	GO:0005319	GO:0005319~lipid transporter activity	15	1.202886928628709	0.08368812510818183	ABCD2, ABCB1, ABCA5, ABCA6, ABCA9, ABCA8, ABCA12, ABCA10, RBP4, FABP4, PLSCR4, SLC27A6, APOD, CD36, STRA6	1143	154	18869	1.6079524150390292	1.0	0.5690106539117773	0.5367701466979695
GOTERM_MF_ALL	GO:0070035	GO:0070035~purine NTP-dependent helicase activity	5	0.40096230954290296	0.08606330085711125	POLQ, RAD51, ANXA1, MCM4, DNA2	1143	28	18869	2.947912760904887	1.0	0.5757218392014015	0.5431010719410448
GOTERM_MF_ALL	GO:0004003	GO:0004003~ATP-dependent DNA helicase activity	5	0.40096230954290296	0.08606330085711125	POLQ, RAD51, ANXA1, MCM4, DNA2	1143	28	18869	2.947912760904887	1.0	0.5757218392014015	0.5431010719410448
GOTERM_MF_ALL	GO:0008026	GO:0008026~ATP-dependent helicase activity	5	0.40096230954290296	0.08606330085711125	POLQ, RAD51, ANXA1, MCM4, DNA2	1143	28	18869	2.947912760904887	1.0	0.5757218392014015	0.5431010719410448
GOTERM_MF_ALL	GO:0051393	GO:0051393~alpha-actinin binding	5	0.40096230954290296	0.08606330085711125	PDLIM3, ADORA2A, SYNPO2, PPARG, PDLIM4	1143	28	18869	2.947912760904887	1.0	0.5757218392014015	0.5431010719410448
GOTERM_MF_ALL	GO:0015399	GO:0015399~primary active transmembrane transporter activity	13	1.0425020048115476	0.0871748594415697	ABCD2, ABCB1, ABCA5, ABCA6, ABCC6, ABCA9, ABCC9, ATP1A2, ABCA8, ABCA12, ABCA10, ATP13A5, ABCG2	1143	128	18869	1.6766253827646544	1.0	0.58081562977335	0.5479062450845646
GOTERM_MF_ALL	GO:0098641	GO:0098641~cadherin binding involved in cell-cell adhesion	4	0.32076984763432237	0.09152970121074039	KRT18, ANXA1, TRIM29, EPCAM	1143	18	18869	3.668513658014971	1.0	0.6004035815057973	0.5663843309563429
GOTERM_MF_ALL	GO:0030228	GO:0030228~lipoprotein particle receptor activity	4	0.32076984763432237	0.09152970121074039	OLR1, CD36, VLDLR, LRP1B	1143	18	18869	3.668513658014971	1.0	0.6004035815057973	0.5663843309563429
GOTERM_MF_ALL	GO:0005324	GO:0005324~long-chain fatty acid transporter activity	4	0.32076984763432237	0.09152970121074039	ABCD2, FABP4, SLC27A6, CD36	1143	18	18869	3.668513658014971	1.0	0.6004035815057973	0.5663843309563429
GOTERM_MF_ALL	GO:0008233	GO:0008233~peptidase activity	51	4.0898155573376105	0.09156245094693594	TINAGL1, ECE2, ADAMTS5, CAPN9, CAPN6, ADAMTS1, ADAMTSL4, ANPEP, MMP28, CAPN3, CTSG, PRSS8, PAMR1, MME, MMP3, PRSS12, MMP9, F3, ADAM19, MMP11, SFRP1, ESPL1, ADAM12, ADAM8, MASP2, CFB, LTF, CFD, HPN, KLK5, KLK7, KLK6, ADAMTS14, RELN, ADAMTS18, CLCA2, NAALAD2, CORIN, F10, F12, ADAM33, KLK10, KLK11, CAPN13, FAM111B, PM20D2, CAPN11, FAP, CPS1, XPNPEP2, PIP	1143	682	18869	1.2344924992880288	1.0	0.6004035815057973	0.5663843309563429
GOTERM_MF_ALL	GO:0051015	GO:0051015~actin filament binding	20	1.6038492381716118	0.09225590773898511	TMOD1, FHOD3, MYOM1, MYH7B, TAGLN, GSN, IQGAP3, CORO2B, EGFR, MYOM2, FERMT1, MYH3, ABLIM3, BIN1, CFL2, MYH11, DMD, TLN2, FLNC, SPTBN1	1143	226	18869	1.4609125186785281	1.0	0.6025690981849461	0.5684271480768177
GOTERM_MF_ALL	GO:0001221	GO:0001221~transcription cofactor binding	12	0.9623095429029671	0.09265853838229701	PER1, THRB, EPAS1, ZBTB16, LEF1, PPARG, FOS, GATA3, KLF4, FOXO1, EZH2, CIT	1143	116	18869	1.7077563580414516	1.0	0.6028255497107088	0.5686690688952739
GOTERM_MF_ALL	GO:0001618	GO:0001618~virus receptor activity	9	0.7217321571772253	0.09335223708463297	CR1, EFNB3, CD209, ANPEP, MRC1, TYRO3, CDK1, NCAM1, EGFR	1143	77	18869	1.929542898046835	1.0	0.604966255169555	0.5706884806150414
GOTERM_MF_ALL	GO:0005249	GO:0005249~voltage-gated potassium channel activity	11	0.8821170809943866	0.09371735838485017	KCNE1, KCNB1, KCNIP2, KCNE4, KCNQ4, KCNAB1, ABCC9, KCNA6, KCNK2, KCNK3, SCN2B	1143	103	18869	1.7630235540945731	1.0	0.6049692512080406	0.570691306896072
GOTERM_MF_ALL	GO:0008289	GO:0008289~lipid binding	61	4.891740176423416	0.09704238815229739	CPNE7, PIK3C2G, DOC2B, NR3C1, NR3C2, GHR, CYP26B1, JPH2, CD36, PTGDS, ANXA1, MME, ANXA3, STARD9, PLA2G4A, F3, EPN3, RBP7, RBP4, MELK, ADORA2A, BIN1, ALDH1A2, PPARG, PLIN1, MFGE8, LTF, CRABP2, CRABP1, LPL, ATP1A2, APOLD1, HSD11B1, RACGAP1, S1PR1, APOD, PROM1, SPTBN1, GPIHBP1, STRA6, SNCA, KL, GSTM2, GSN, F10, CAV1, PTCH1, AKR1C1, STARD10, PLA2G2A, AKR1C3, SYT15, AKR1C2, PLEKHA4, SYT13, SYT8, SELP, BPIFB1, FABP4, CPS1, ALB	1143	836	18869	1.2045538267046763	1.0	0.624005123816517	0.5886485947997885
GOTERM_MF_ALL	GO:0000978	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	85	6.8163592622293505	0.09894139433683317	FOXA1, THRB, FOXI1, TFCP2L1, HOXC13, HIF3A, NR3C1, MEOX2, MEOX1, HOXC10, NR3C2, HOXA10, SOX17, HEY2, HOXA3, MYBL2, SOX6, HOXA7, SOX7, PITX1, ZNF367, HOXA5, TP63, HOXA4, SOX5, HES6, ZNF483, EBF1, EBF2, SOX11, EBF3, FOS, OVOL1, SOX10, KLF15, FOXP3, FOXP2, TAL1, PPARG, ZNF677, ERG, ATF3, CREB5, CEBPA, FOXC1, HLF, EPAS1, LEF1, GATA3, FOXO1, MUC1, PLAGL1, ATOH8, PRDM16, E2F1, E2F2, NDN, ZNF662, IRX1, STAT5A, EGR1, ARNT2, JUN, EGR2, TCF7L1, EGR3, BCL11A, IRX6, ZBTB16, IRX4, KLF4, MEIS2, KLF2, TBX15, MLXIPL, PER1, NR4A1, NR4A3, NFIB, ZNF219, KLF9, MAFF, FOSB, ZNF334, EZH2	1143	1207	18869	1.1625571451455892	1.0	0.6269976460593896	0.5914715588203403
GOTERM_MF_ALL	GO:0016209	GO:0016209~antioxidant activity	10	0.8019246190858059	0.09910504117677324	GSTM2, TPO, GPX2, GPX3, ALB, CAT, HBB, HBA2, PTGS2, SOD3	1143	91	18869	1.8141001605568536	1.0	0.6269976460593896	0.5914715588203403
GOTERM_MF_ALL	GO:0004862	GO:0004862~cAMP-dependent protein kinase inhibitor activity	3	0.24057738572574178	0.09926687228473846	PKIB, PRKAR2B, PPP1R1B	1143	9	18869	5.502770487022456	1.0	0.6269976460593896	0.5914715588203403
GOTERM_MF_ALL	GO:0047044	GO:0047044~androstan-3-alpha,17-beta-diol dehydrogenase activity	3	0.24057738572574178	0.09926687228473846	AKR1C1, AKR1C3, AKR1C2	1143	9	18869	5.502770487022456	1.0	0.6269976460593896	0.5914715588203403
