geneSet,link,size,overlap,expect,enrichmentRatio,pValue,FDR,overlapId,userId
GO:0070301,cellular response to hydrogen peroxide (GO:0070301),35,6,2.413547116,2.485967628,0.030775606,0.303265849,388;1894;3569;358;7226;7732,IL6;AQP1;RHOB;RNF112;ECT2;TRPM2
GO:0060541,respiratory system development (GO:0060541),35,6,2.413547116,2.485967628,0.030775606,0.303265849,2252;1116;84976;2294;2247;6943,TCF21;FOXF1;FGF2;FGF7;CHI3L1;DISP1
GO:1902807,negative regulation of cell cycle G1/S phase transition (GO:1902807),35,6,2.413547116,2.485967628,0.030775606,0.303265849,11170;6347;9314;144455;25959;2273,FAM107A;FHL1;KLF4;E2F7;KANK2;CCL2
GO:0046580,negative regulation of Ras protein signal transduction (GO:0046580),35,6,2.413547116,2.485967628,0.030775606,0.303265849,10395;83478;2048;54922;10252;3925,SPRY1;STMN1;DLC1;ARHGAP24;EPHB2;RASIP1
GO:1902532,negative regulation of intracellular signal transduction (GO:1902532),197,21,13.58482234,1.545842815,0.030863466,0.30363387,399;84952;11113;857;1608;5138;5144;596;9353;114548;933;493;3708;5563;91663;1843;2099;9863;5187;219790;7957,PER1;DUSP1;PDE2A;ITPR1;MYADM;CGNL1;CAV1;SLIT2;CIT;PDE4D;CD22;BCL2;MAGI2;NLRP3;ATP2B4;ESR1;DGKG;RTKN2;PRKAA2;RHOH;EPM2A
GO:0051100,negative regulation of binding (GO:0051100),85,11,5.861471567,1.876661837,0.031342287,0.304394957,857;6790;9212;5350;10763;120892;1869;22943;22927;3078;9532,AURKA;LRRK2;PLN;CAV1;NES;BAG2;AURKB;E2F1;CFHR1;HABP4;DKK1
GO:0071385,cellular response to glucocorticoid stimulus (GO:0071385),18,4,1.241252803,3.222550629,0.031599144,0.304394957,7538;11170;358;687,FAM107A;KLF9;ZFP36;AQP1
GO:0045577,regulation of B cell differentiation (GO:0045577),18,4,1.241252803,3.222550629,0.031599144,0.304394957,3624;3071;6422;3398,SFRP1;INHBA;ID2;NCKAP1L
GO:0070102,interleukin-6-mediated signaling pathway (GO:0070102),18,4,1.241252803,3.222550629,0.031599144,0.304394957,3569;3570;9021;3572,IL6;IL6ST;SOCS3;IL6R
GO:0050901,leukocyte tethering or rolling (GO:0050901),18,4,1.241252803,3.222550629,0.031599144,0.304394957,6401;6403;58494;50512,JAM2;SELP;SELE;PODXL2
GO:0003254,regulation of membrane depolarization (GO:0003254),18,4,1.241252803,3.222550629,0.031599144,0.304394957,6324;6910;120892;2273,FHL1;LRRK2;SCN1B;TBX5
GO:0051968,"positive regulation of synaptic transmission, glutamatergic (GO:0051968)",18,4,1.241252803,3.222550629,0.031599144,0.304394957,9378;5649;6347;57616,RELN;NRXN1;CCL2;TSHZ3
GO:0019217,regulation of fatty acid metabolic process (GO:0019217),18,4,1.241252803,3.222550629,0.031599144,0.304394957,857;5563;5166;51422,PDK4;CAV1;PRKAG2;PRKAA2
GO:0090224,regulation of spindle organization (GO:0090224),18,4,1.241252803,3.222550629,0.031599144,0.304394957,79866;22974;10460;84722,BORA;TPX2;TACC3;PSRC1
GO:0045687,positive regulation of glial cell differentiation (GO:0045687),18,4,1.241252803,3.222550629,0.031599144,0.304394957,1959;274;146433;3398,IL34;BIN1;ID2;EGR2
GO:0030214,hyaluronan catabolic process (GO:0030214),18,4,1.241252803,3.222550629,0.031599144,0.304394957,2247;3373;10894;3161,LYVE1;FGF2;HYAL1;HMMR
GO:0022616,DNA strand elongation (GO:0022616),18,4,1.241252803,3.222550629,0.031599144,0.304394957,4173;51659;9837;84296,GINS1;MCM4;GINS4;GINS2
GO:0006271,DNA strand elongation involved in DNA replication (GO:0006271),18,4,1.241252803,3.222550629,0.031599144,0.304394957,4173;51659;9837;84296,GINS1;MCM4;GINS4;GINS2
GO:0009966,regulation of signal transduction (GO:0009966),198,21,13.65378083,1.538035528,0.032375202,0.311371744,11343;2869;26153;1191;4684;66000;120892;6376;23542;3489;3488;3977;2099;25937;64061;5997;683;84870;2788;8786;8490,RGS2;MGLL;GNG7;NCAM1;RSPO3;LRRK2;RGS5;CLU;KIF26A;IGFBP6;CX3CL1;TSPYL2;LIFR;WWTR1;GRK5;MAPK8IP2;RGS11;ESR1;TMEM108;BST1;IGFBP5
GO:0001508,action potential (GO:0001508),45,7,3.103132006,2.255785441,0.033093247,0.317262372,1756;23704;9472;8912;9630;6332;3757,SCN7A;CACNA1H;KCNH2;DMD;AKAP6;GNA14;KCNE4
GO:0014032,neural crest cell development (GO:0014032),45,7,3.103132006,2.255785441,0.033093247,0.317262372,309;6663;54437;55698;9723;7869;56920,SOX10;SEMA5B;SEMA3G;ANXA6;SEMA3E;SEMA3B;RADIL
GO:0045787,positive regulation of cell cycle (GO:0045787),65,9,4.482301787,2.007896931,0.033499783,0.320648403,891;1111;1978;6886;9099;64094;84722;894;26471,USP2;CCNB1;SMOC2;CCND2;CHEK1;EIF4EBP1;PSRC1;TAL1;NUPR1
GO:0018212,peptidyl-tyrosine modification (GO:0018212),55,8,3.792716897,2.109305867,0.033791962,0.322048205,3815;2048;2042;5649;2202;5156;2260;91461,RELN;EPHA3;PKDCC;FGFR1;KIT;EFEMP1;PDGFRA;EPHB2
GO:0007266,Rho protein signal transduction (GO:0007266),55,8,3.792716897,2.109305867,0.033791962,0.322048205,10435;388;395;4804;150;185;9423;57381,RHOJ;AGTR1;ARHGAP6;CDC42EP2;NGFR;RHOB;ADRA2A;NTN1
GO:0070527,platelet aggregation (GO:0070527),36,6,2.482505605,2.416912972,0.034852856,0.322048205,2316;3690;1465;5156;6812;10398,MYL9;FLNA;CSRP1;ITGB3;PDGFRA;STXBP1
GO:1900026,positive regulation of substrate adhesion-dependent cell spreading (GO:1900026),36,6,2.482505605,2.416912972,0.034852856,0.322048205,2316;5881;10979;55679;91663;10562,LIMS2;MYADM;FLNA;RAC3;FERMT2;OLFM4
GO:0002028,regulation of sodium ion transport (GO:0002028),36,6,2.482505605,2.416912972,0.034852856,0.322048205,6330;6324;493;6640;5187;7871,PER1;SCN4B;SLMAP;SCN1B;ATP2B4;SNTA1
GO:0007190,activation of adenylate cyclase activity (GO:0007190),36,6,2.482505605,2.416912972,0.034852856,0.322048205,10486;111;196883;154;108;1909,ADCY5;ADCY4;CAP2;EDNRA;ADRB2;ADCY2
GO:1902806,regulation of cell cycle G1/S phase transition (GO:1902806),36,6,2.482505605,2.416912972,0.034852856,0.322048205,9928;493;1869;3398;2146;4330,KIF14;E2F1;EZH2;ID2;ATP2B4;MN1
GO:0051384,response to glucocorticoid (GO:0051384),27,5,1.861879204,2.685458858,0.035017743,0.322048205,7538;11170;3569;9353;6586,FAM107A;IL6;ZFP36;SLIT3;SLIT2
GO:0098815,modulation of excitatory postsynaptic potential (GO:0098815),27,5,1.861879204,2.685458858,0.035017743,0.322048205,9378;5649;66000;120892;5590,RELN;LRRK2;NRXN1;TMEM108;PRKCZ
GO:0030193,regulation of blood coagulation (GO:0030193),27,5,1.861879204,2.685458858,0.035017743,0.322048205,857;947;2048;7035;2161,CD34;CAV1;TFPI;EPHB2;F12
GO:0042886,amide transport (GO:0042886),27,5,1.861879204,2.685458858,0.035017743,0.322048205,6573;84976;26154;2350;8884,SLC5A6;SLC19A1;FOLR2;ABCA12;DISP1
GO:0045931,positive regulation of mitotic cell cycle (GO:0045931),27,5,1.861879204,2.685458858,0.035017743,0.322048205,891;1978;6886;9099;64094,USP2;CCNB1;SMOC2;EIF4EBP1;TAL1
GO:0019371,cyclooxygenase pathway (GO:0019371),11,3,0.758543379,3.9549485,0.035521204,0.322048205,5730;5740;5742,PTGS1;PTGDS;PTGIS
GO:0062099,negative regulation of programmed necrotic cell death (GO:0062099),11,3,0.758543379,3.9549485,0.035521204,0.322048205,291;330;26471,BIRC3;SLC25A4;NUPR1
GO:0006853,carnitine shuttle (GO:0006853),11,3,0.758543379,3.9549485,0.035521204,0.322048205,32;5563;51422,ACACB;PRKAG2;PRKAA2
GO:0030042,actin filament depolymerization (GO:0030042),11,3,0.758543379,3.9549485,0.035521204,0.322048205,2934;1073;11034,GSN;CFL2;DSTN
GO:1900006,positive regulation of dendrite development (GO:1900006),11,3,0.758543379,3.9549485,0.035521204,0.322048205,23242;653;7804,BMP5;LRP8;COBL
GO:0014904,myotube cell development (GO:0014904),11,3,0.758543379,3.9549485,0.035521204,0.322048205,58;3479;6495,IGF1;ACTA1;SIX1
GO:1902514,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514),11,3,0.758543379,3.9549485,0.035521204,0.322048205,783;781;274,BIN1;CACNB2;CACNA2D1
GO:0150078,positive regulation of neuroinflammatory response (GO:0150078),11,3,0.758543379,3.9549485,0.035521204,0.322048205,3569;90865;26471,IL6;IL33;NUPR1
GO:0010517,regulation of phospholipase activity (GO:0010517),11,3,0.758543379,3.9549485,0.035521204,0.322048205,6622;2260;5997,RGS2;FGFR1;SNCA
GO:2000551,regulation of T-helper 2 cell cytokine production (GO:2000551),11,3,0.758543379,3.9549485,0.035521204,0.322048205,3569;114548;5590,IL6;NLRP3;PRKCZ
GO:0045741,positive regulation of epidermal growth factor-activated receptor activity (GO:0045741),11,3,0.758543379,3.9549485,0.035521204,0.322048205,150;1839;374,ADRA2A;HBEGF;AREG
GO:0072075,metanephric mesenchyme development (GO:0072075),11,3,0.758543379,3.9549485,0.035521204,0.322048205,51804;6495;6943,TCF21;SIX4;SIX1
GO:0071636,positive regulation of transforming growth factor beta production (GO:0071636),11,3,0.758543379,3.9549485,0.035521204,0.322048205,947;2627;4345,CD34;GATA6;CD200
GO:0048484,enteric nervous system development (GO:0048484),11,3,0.758543379,3.9549485,0.035521204,0.322048205,6663;26153;1910,SOX10;EDNRB;KIF26A
GO:0022010,central nervous system myelination (GO:0022010),11,3,0.758543379,3.9549485,0.035521204,0.322048205,6663;5354;1191,PLP1;SOX10;CLU
GO:0002065,columnar/cuboidal epithelial cell differentiation (GO:0002065),11,3,0.758543379,3.9549485,0.035521204,0.322048205,140628;6659;2627,GATA5;SOX4;GATA6
GO:2000615,regulation of histone H3-K9 acetylation (GO:2000615),11,3,0.758543379,3.9549485,0.035521204,0.322048205,1111;10411;672,BRCA1;CHEK1;RAPGEF3
GO:0033260,nuclear DNA replication (GO:0033260),11,3,0.758543379,3.9549485,0.035521204,0.322048205,4171;29980;4173,MCM2;MCM4;DONSON
GO:0001325,formation of extrachromosomal circular DNA (GO:0001325),11,3,0.758543379,3.9549485,0.035521204,0.322048205,1763;641;9156,DNA2;EXO1;BLM
GO:0090656,t-circle formation (GO:0090656),11,3,0.758543379,3.9549485,0.035521204,0.322048205,1763;641;9156,DNA2;EXO1;BLM
GO:0090737,telomere maintenance via telomere trimming (GO:0090737),11,3,0.758543379,3.9549485,0.035521204,0.322048205,1763;641;9156,DNA2;EXO1;BLM
GO:2000052,positive regulation of non-canonical Wnt signaling pathway (GO:2000052),11,3,0.758543379,3.9549485,0.035521204,0.322048205,6422;22943;84870,SFRP1;RSPO3;DKK1
GO:0051570,regulation of histone H3-K9 methylation (GO:0051570),11,3,0.758543379,3.9549485,0.035521204,0.322048205,672;4602;1789,BRCA1;DNMT3B;MYB
GO:0048568,embryonic organ development (GO:0048568),66,9,4.551260276,1.97747425,0.036511956,0.330532176,3815;23242;7048;64321;10763;7732;6491;91461;6886,SOX17;TGFBR2;STIL;RNF112;NES;PKDCC;KIT;TAL1;COBL
GO:0007010,cytoskeleton organization (GO:0007010),120,14,8.275018683,1.69183908,0.036668564,0.33113475,23043;7168;399;388;390;5881;81624;1674;23022;6347;274;1808;79658;7694,DES;BIN1;RHOB;RAC3;PALLD;CCL2;TPM1;ZNF135;ARHGAP10;DPYSL2;TNIK;DIAPH3;RND3;RHOH
GO:0051972,regulation of telomerase activity (GO:0051972),46,7,3.172090495,2.206746627,0.036798871,0.33113475,9212;4609;225689;4751;80119;9314;25849,KLF4;NEK2;AURKB;PIF1;PARM1;MAPK15;MYC
GO:0010569,regulation of double-strand break repair via homologous recombination (GO:0010569),46,7,3.172090495,2.206746627,0.036798871,0.33113475,1111;10721;116028;8914;5888;10635;55010,TIMELESS;POLQ;RAD51AP1;RAD51;PARPBP;CHEK1;RMI2
GO:1900180,regulation of protein localization to nucleus (GO:1900180),46,7,3.172090495,2.206746627,0.036798871,0.33113475,4804;10979;983;5347;7037;51512;25937,NGFR;PLK1;GTSE1;CDK1;FERMT2;WWTR1;TFRC
GO:0033135,regulation of peptidyl-serine phosphorylation (GO:0033135),98,12,6.757931925,1.775691163,0.036858589,0.331176351,1756;6622;627;2621;3569;857;5144;493;10411;22943;7037;1440,IL6;GAS6;CSF3;CAV1;PDE4D;DMD;BDNF;RAPGEF3;ATP2B4;TFRC;DKK1;SNCA
GO:0034622,cellular protein-containing complex assembly (GO:0034622),166,18,11.44710918,1.572449404,0.037500374,0.335066658,1756;154;6622;284;1062;1191;1063;845;23542;6812;29091;274;1346;387103;54443;23149;9787;1058,COX7A1;CASQ2;CENPF;CLU;BIN1;CENPA;DLGAP5;CENPE;DMD;ANLN;MAPK8IP2;ADRB2;FCHO1;STXBP6;ANGPT1;CENPW;STXBP1;SNCA
GO:0060079,excitatory postsynaptic potential (GO:0060079),19,4,1.310211292,3.052942702,0.037904729,0.335066658,4208;2906;120892;23542,LRRK2;MEF2C;GRIN2D;MAPK8IP2
GO:1902992,negative regulation of amyloid precursor protein catabolic process (GO:1902992),19,4,1.310211292,3.052942702,0.037904729,0.335066658,4915;3479;1191;274,CLU;BIN1;IGF1;NTRK2
GO:0048592,eye morphogenesis (GO:0048592),19,4,1.310211292,3.052942702,0.037904729,0.335066658,2201;2202;8076;4237,MFAP5;EFEMP1;FBN2;MFAP2
GO:0061756,leukocyte adhesion to vascular endothelial cell (GO:0061756),19,4,1.310211292,3.052942702,0.037904729,0.335066658,6401;6403;58494;50512,JAM2;SELP;SELE;PODXL2
GO:0051926,negative regulation of calcium ion transport (GO:0051926),19,4,1.310211292,3.052942702,0.037904729,0.335066658,150;5350;6781;477,ATP1A2;PLN;ADRA2A;STC1
GO:0071377,cellular response to glucagon stimulus (GO:0071377),19,4,1.310211292,3.052942702,0.037904729,0.335066658,111;196883;108;5577,ADCY5;ADCY4;PRKAR2B;ADCY2
GO:0003181,atrioventricular valve morphogenesis (GO:0003181),19,4,1.310211292,3.052942702,0.037904729,0.335066658,7048;6586;6659;10439,SLIT3;TGFBR2;SOX4;OLFM1
GO:0001658,branching involved in ureteric bud morphogenesis (GO:0001658),19,4,1.310211292,3.052942702,0.037904729,0.335066658,4609;2247;6495;6943,TCF21;FGF2;SIX1;MYC
GO:0051146,striated muscle cell differentiation (GO:0051146),19,4,1.310211292,3.052942702,0.037904729,0.335066658,4208;93649;11149;64091,MYOCD;MEF2C;BVES;POPDC2
GO:0060675,ureteric bud morphogenesis (GO:0060675),19,4,1.310211292,3.052942702,0.037904729,0.335066658,4609;2247;6495;6943,TCF21;FGF2;SIX1;MYC
GO:2001234,negative regulation of apoptotic signaling pathway (GO:2001234),77,10,5.309803655,1.883308809,0.038184136,0.337040887,627;3479;596;1191;4929;6376;3082;23542;219790;255027,NR4A2;CLU;CX3CL1;BCL2;BDNF;IGF1;HGF;MAPK8IP2;RTKN2;MPV17L
GO:0030001,metal ion transport (GO:0030001),88,11,6.068347034,1.812684729,0.039087123,0.338220825,489;857;10267;775;781;6262;6546;7226;6263;3708;7220,ITPR1;RAMP1;CAV1;RYR3;TRPM2;ATP2A3;TRPC1;RYR2;CACNA2D1;SLC8A1;CACNA1C
GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239),28,5,1.930837693,2.589549613,0.040294373,0.338220825,3624;596;2537;2260;2070,INHBA;BCL2;FGFR1;IFI6;EYA4
GO:0031110,regulation of microtubule polymerization or depolymerization (GO:0031110),28,5,1.930837693,2.589549613,0.040294373,0.338220825,4130;4131;3925;220134;221150,SKA1;SKA3;STMN1;MAP1B;MAP1A
GO:0070509,calcium ion import (GO:0070509),28,5,1.930837693,2.589549613,0.040294373,0.338220825,8912;783;775;79085;6546,CACNA1H;SLC25A23;CACNB2;SLC8A1;CACNA1C
GO:0043552,positive regulation of phosphatidylinositol 3-kinase activity (GO:0043552),28,5,1.930837693,2.589549613,0.040294373,0.338220825,3815;6366;2247;5156;388121,TNFAIP8L3;FGF2;KIT;CCL21;PDGFRA
GO:0050848,regulation of calcium-mediated signaling (GO:0050848),28,5,1.930837693,2.589549613,0.040294373,0.338220825,933;9104;3708;120892;683,ITPR1;RGN;LRRK2;CD22;BST1
GO:0045214,sarcomere organization (GO:0045214),28,5,1.930837693,2.589549613,0.040294373,0.338220825,7168;7139;1465;9172;51804,MYOM2;CSRP1;TPM1;SIX4;TNNT2
GO:0070884,regulation of calcineurin-NFAT signaling cascade (GO:0070884),28,5,1.930837693,2.589549613,0.040294373,0.338220825,9472;3479;493;1827;29995,RCAN1;AKAP6;IGF1;LMCD1;ATP2B4
GO:0001501,skeletal system development (GO:0001501),156,17,10.75752429,1.580289251,0.040670996,0.338220825,1116;3479;5745;5734;7704;6659;656;653;6781;3373;7092;9507;4148;2260;91461;5549;5307,ZBTB16;PRELP;PTH1R;BMP5;SOX4;HYAL1;TLL1;BMP8B;MATN3;PKDCC;FGFR1;IGF1;PITX1;CHI3L1;PTGER4;ADAMTS4;STC1
GO:2000377,regulation of reactive oxygen species metabolic process (GO:2000377),57,8,3.930633875,2.035295134,0.040695026,0.338220825,6622;7048;185;2305;55022;672;83875;683,AGTR1;TGFBR2;FOXM1;BCO2;PID1;BRCA1;BST1;SNCA
GO:0072001,renal system development (GO:0072001),57,8,3.930633875,2.035295134,0.040695026,0.338220825,185;2294;64321;1063;6495;6943;93649;8516,TCF21;FOXF1;SOX17;MYOCD;ITGA8;AGTR1;CENPF;SIX1
GO:1901216,positive regulation of neuron death (GO:1901216),47,7,3.241048984,2.159794571,0.040767586,0.338220825,6622;1191;2045;22943;2353;1958;26471,FOS;EGR1;CLU;EPHA7;DKK1;SNCA;NUPR1
GO:0030838,positive regulation of actin filament polymerization (GO:0030838),47,7,3.241048984,2.159794571,0.040767586,0.338220825,2934;10435;25802;6366;3071;274;1440,LMOD1;CDC42EP2;GSN;BIN1;CSF3;NCKAP1L;CCL21
GO:0006538,glutamate catabolic process (GO:0006538),5,2,0.344792445,5.800591133,0.041299964,0.338220825,137872;2571,ADHFE1;GAD1
GO:0032277,negative regulation of gonadotropin secretion (GO:0032277),5,2,0.344792445,5.800591133,0.041299964,0.338220825,3624;3625,INHBA;INHBB
GO:0035385,Roundabout signaling pathway (GO:0035385),5,2,0.344792445,5.800591133,0.041299964,0.338220825,9353;6586,SLIT3;SLIT2
GO:0051152,positive regulation of smooth muscle cell differentiation (GO:0051152),5,2,0.344792445,5.800591133,0.041299964,0.338220825,3815;93649,MYOCD;KIT
GO:1990416,cellular response to brain-derived neurotrophic factor stimulus (GO:1990416),5,2,0.344792445,5.800591133,0.041299964,0.338220825,4915;66000,NTRK2;TMEM108
GO:0098735,positive regulation of the force of heart contraction (GO:0098735),5,2,0.344792445,5.800591133,0.041299964,0.338220825,6262;6546,RYR2;SLC8A1
GO:0086045,membrane depolarization during AV node cell action potential (GO:0086045),5,2,0.344792445,5.800591133,0.041299964,0.338220825,783;775,CACNB2;CACNA1C
GO:0042749,regulation of circadian sleep/wake cycle (GO:0042749),5,2,0.344792445,5.800591133,0.041299964,0.338220825,5730;8863,PTGDS;PER3
GO:0045986,negative regulation of smooth muscle contraction (GO:0045986),5,2,0.344792445,5.800591133,0.041299964,0.338220825,154;3778,KCNMA1;ADRB2
GO:2000969,positive regulation of AMPA receptor activity (GO:2000969),5,2,0.344792445,5.800591133,0.041299964,0.338220825,154;5649,RELN;ADRB2
GO:2000481,positive regulation of cAMP-dependent protein kinase activity (GO:2000481),5,2,0.344792445,5.800591133,0.041299964,0.338220825,154;493,ATP2B4;ADRB2
GO:0014820,tonic smooth muscle contraction (GO:0014820),5,2,0.344792445,5.800591133,0.041299964,0.338220825,1909;4638,MYLK;EDNRA
GO:1904428,negative regulation of tubulin deacetylation (GO:1904428),5,2,0.344792445,5.800591133,0.041299964,0.338220825,11076;5563,TPPP;PRKAA2
GO:0035542,regulation of SNARE complex assembly (GO:0035542),5,2,0.344792445,5.800591133,0.041299964,0.338220825,6622;6812,STXBP1;SNCA
GO:1905563,negative regulation of vascular endothelial cell proliferation (GO:1905563),5,2,0.344792445,5.800591133,0.041299964,0.338220825,4208;6347,MEF2C;CCL2
GO:1903020,positive regulation of glycoprotein metabolic process (GO:1903020),5,2,0.344792445,5.800591133,0.041299964,0.338220825,6366;3479,IGF1;CCL21
GO:0034694,response to prostaglandin (GO:0034694),5,2,0.344792445,5.800591133,0.041299964,0.338220825,6366;7049,TGFBR3;CCL21
GO:1903975,regulation of glial cell migration (GO:1903975),5,2,0.344792445,5.800591133,0.041299964,0.338220825,1880;482,ATP1B2;GPR183
GO:1903238,positive regulation of leukocyte tethering or rolling (GO:1903238),5,2,0.344792445,5.800591133,0.041299964,0.338220825,6401;6403,SELP;SELE
GO:0030202,heparin metabolic process (GO:0030202),5,2,0.344792445,5.800591133,0.041299964,0.338220825,284;55790,CSGALNACT1;ANGPT1
GO:0071295,cellular response to vitamin (GO:0071295),5,2,0.344792445,5.800591133,0.041299964,0.338220825,2621;6422,SFRP1;GAS6
GO:0046813,receptor-mediated virion attachment to host cell (GO:0046813),5,2,0.344792445,5.800591133,0.041299964,0.338220825,2621;131578,GAS6;LRRC15
GO:0032823,regulation of natural killer cell differentiation (GO:0032823),5,2,0.344792445,5.800591133,0.041299964,0.338220825,2621;558,GAS6;AXL
GO:0090521,glomerular visceral epithelial cell migration (GO:0090521),5,2,0.344792445,5.800591133,0.041299964,0.338220825,54443;25959,KANK2;ANLN
GO:2001015,negative regulation of skeletal muscle cell differentiation (GO:2001015),5,2,0.344792445,5.800591133,0.041299964,0.338220825,51804;93649,MYOCD;SIX4
GO:0060539,diaphragm development (GO:0060539),5,2,0.344792445,5.800591133,0.041299964,0.338220825,84976;6943,TCF21;DISP1
GO:0072524,pyridine-containing compound metabolic process (GO:0072524),5,2,0.344792445,5.800591133,0.041299964,0.338220825,23498;316,HAAO;AOX1
GO:0071655,regulation of granulocyte colony-stimulating factor production (GO:0071655),5,2,0.344792445,5.800591133,0.041299964,0.338220825,947;85480,CD34;TSLP
GO:0038026,reelin-mediated signaling pathway (GO:0038026),5,2,0.344792445,5.800591133,0.041299964,0.338220825,5649;7804,RELN;LRP8
GO:0097119,postsynaptic density protein 95 clustering (GO:0097119),5,2,0.344792445,5.800591133,0.041299964,0.338220825,9379;9378,NRXN1;NRXN2
GO:0002087,regulation of respiratory gaseous exchange by nervous system process (GO:0002087),5,2,0.344792445,5.800591133,0.041299964,0.338220825,477;57616,ATP1A2;TSHZ3
GO:0046645,positive regulation of gamma-delta T cell activation (GO:0046645),5,2,0.344792445,5.800591133,0.041299964,0.338220825,3071;6659,SOX4;NCKAP1L
GO:0070562,regulation of vitamin D receptor signaling pathway (GO:0070562),5,2,0.344792445,5.800591133,0.041299964,0.338220825,25959;4330,KANK2;MN1
GO:0120193,tight junction organization (GO:0120193),5,2,0.344792445,5.800591133,0.041299964,0.338220825,5010;7122,CLDN5;CLDN11
GO:0035360,positive regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035360),5,2,0.344792445,5.800591133,0.041299964,0.338220825,5740;55885,LMO3;PTGIS
GO:1902547,regulation of cellular response to vascular endothelial growth factor stimulus (GO:1902547),5,2,0.344792445,5.800591133,0.041299964,0.338220825,493;81792,ATP2B4;ADAMTS12
GO:0060993,kidney morphogenesis (GO:0060993),5,2,0.344792445,5.800591133,0.041299964,0.338220825,6659;120892,LRRK2;SOX4
GO:2000405,negative regulation of T cell migration (GO:2000405),5,2,0.344792445,5.800591133,0.041299964,0.338220825,347;4345,CD200;APOD
