TERM_ID	TERM	OVERLAPP_VALUE	ADJUSTED_P_VALUE	OLD_P_VALUE	OLD_ADJUSTED_P_VALUE	ODDS_RATIO	COMBINED_SCORE	GENES
GO:0019905	syntaxin binding (GO:0019905)	2/62	0.8909000464244166	0.9270525120764218	0	0	0.5256237734791142	0.06072165575967996	LRRK2;STXBP1
GO:0001784	phosphotyrosine residue binding (GO:0001784)	1/37	0.8970775231617839	0.9312311414995493	0	0	0.43821195144724556	0.04759551281060121	SHE
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616)	3/87	0.8975096795510977	0.9312311414995493	0	0	0.5629208754208754	0.06086940752267468	ADH1C;ADH1B;HSD17B6
GO:0004812	aminoacyl-tRNA ligase activity (GO:0004812)	1/38	0.9032178065100849	0.9358014214635512	0	0	0.4263456734044969	0.04339838754015506	DARS2
GO:0032266	phosphatidylinositol-3-phosphate binding (GO:0032266)	1/39	0.9089920459760582	0.9404269294103887	0	0	0.41510393631136666	0.039608775577041434	JPH2
GO:0020037	heme binding (GO:0020037)	3/91	0.9136539688605552	0.9438899994847174	0	0	0.5372187786960514	0.048512665648934104	CYP27A1;STEAP4;PTGIS
GO:0005048	signal sequence binding (GO:0005048)	1/42	0.9243301284515731	0.9521793862671871	0	0	0.3846689895470383	0.030268059986472043	KPNA2
GO:0045309	protein phosphorylated amino acid binding (GO:0045309)	1/42	0.9243301284515731	0.9521793862671871	0	0	0.3846689895470383	0.030268059986472043	SHE
GO:0016758	hexosyltransferase activity (GO:0016758)	4/119	0.9292767437382314	0.9559035845330232	0	0	0.5477894582616022	0.040179639324469246	CSGALNACT1;DPY19L2;HYAL1;B4GALNT4
GO:0061659	ubiquitin-like protein ligase activity (GO:0061659)	11/270	0.9325803821339127	0.9579294912334039	0	0	0.6676591846083372	0.046602564682969645	RNF112;EGR2;UHRF1;RNF180;PELI2;RNF150;ASB2;PDZRN3;RNF122;FBXL22;BIRC3
GO:0003725	double-stranded RNA binding (GO:0003725)	2/73	0.9367310143673304	0.9608183833082047	0	0	0.4439284995084045	0.029014771218335466	TFRC;ADARB1
GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	2/76	0.9456258435983751	0.9665373660587186	0	0	0.4258632055099675	0.02380928884625357	PLA2G4C;ESCO2
GO:1901981	phosphatidylinositol phosphate binding (GO:1901981)	3/102	0.9468220714260335	0.9665373660587186	0	0	0.4772472196714621	0.02607874002907831	JPH2;RACGAP1;FERMT2
GO:0043022	ribosome binding (GO:0043022)	1/48	0.9476912335728942	0.9665373660587186	0	0	0.3354550330770606	0.018022835824802755	CPEB2
GO:0008324	cation transmembrane transporter activity (GO:0008324)	1/48	0.9476912335728942	0.9665373660587186	0	0	0.3354550330770606	0.018022835824802755	SLC22A3
GO:0015171	amino acid transmembrane transporter activity (GO:0015171)	1/49	0.9508135895036968	0.9669747270023432	0	0	0.3284488795518207	0.01656605854363311	SLC43A1
GO:0000049	tRNA binding (GO:0000049)	1/49	0.9508135895036968	0.9669747270023432	0	0	0.3284488795518207	0.01656605854363311	DARS2
GO:0061630	ubiquitin protein ligase activity (GO:0061630)	10/263	0.9548409080218478	0.9696969900419897	0	0	0.621031951886423	0.028698222374104104	RNF112;UHRF1;RNF180;PELI2;RNF150;ASB2;PDZRN3;RNF122;FBXL22;BIRC3
GO:0004842	ubiquitin-protein transferase activity (GO:0004842)	16/392	0.960788271972242	0.9737541990241058	0	0	0.667559981892259	0.02670321023713037	UHRF1;UBE2C;RNF180;PELI2;BRCA1;KLHL13;FBXL22;TRAIP;RNF112;UBE2T;RNF150;ASB2;DTL;PDZRN3;RNF122;BIRC3
GO:0015179	L-amino acid transmembrane transporter activity (GO:0015179)	1/53	0.9615483664458092	0.9737541990241058	0	0	0.30311893988364574	0.01188541854897	SLC43A1
GO:0016836	hydro-lyase activity (GO:0016836)	1/55	0.9660028938929617	0.9768874335424598	0	0	0.29186118892001245	0.010095025855539686	CA9
GO:0008242	omega peptidase activity (GO:0008242)	3/113	0.9678024423230949	0.9773307364106639	0	0	0.42926997245179066	0.014048847617430534	USP2;GGH;USP18
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	1/57	0.9699417241216081	0.9781153903361159	0	0	0.2814075630252101	0.008588358324755983	HDAC4
GO:0017124	SH3 domain binding (GO:0017124)	1/62	0.9779073514204928	0.9847650467319968	0	0	0.2582724893235983	0.0057698968082828955	MAPK15
GO:0045296	cadherin binding (GO:0045296)	11/322	0.9861639162176455	0.9916886440395931	0	0	0.5544661834432394	0.007725207982198527	ANLN;CCNB2;DIAPH3;EPCAM;CALD1;FLNA;PARVA;DCHS1;STXBP6;OLFM4;SPTBN2
GO:0004843	thiol-dependent deubiquitinase (GO:0004843)	2/106	0.9886423324828834	0.9927904821296646	0	0	0.3025328330206379	0.003455729202717469	USP2;USP18
GO:0016773	phosphotransferase activity, alcohol group as acceptor (GO:0016773)	1/75	0.9900813694319244	0.992846959849332	0	0	0.21275266863502157	0.002120750064019914	DGKG
GO:0101005	deubiquitinase activity (GO:0101005)	2/112	0.9917687176796333	0.9931519376485031	0	0	0.28593929199480084	0.0023633872921999042	USP2;USP18
GO:0003723	RNA binding (GO:0003723)	39/1406	0.9999936993022754	0.9999936993022754	0	0	0.4319563825896123	2.721635171000563E-6	TOP2A;TFRC;COL14A1;CELF2;SRF;STXBP1;HMGB3;BRCA1;ADARB1;MKI67;SYNE1;RAD51AP1;ZFP36;CSRP1;ZC3H12B;RBPMS2;HABP4;NUSAP1;FLNA;KPNA2;PPARGC1A;PPARGC1B;TNS1;ZCCHC24;RBFOX3;RBPMS;SAMD4A;DARS2;SORBS2;C2ORF15;DCN;MEX3A;NOVA1;CSDC2;PABPC1L;KCTD12;DNA2;CPEB2;RBMS3
